stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code,sign_dest
934,60934,Curtner & Almaden,Eastbound,37.292264,-121.879263,0,,1,,
960,60960,Curtner & Almaden,Westbound,37.292471,-121.87937,0,,1,,
926,60926,Curtner & Booksin,Eastbound,37.284016,-121.903791,0,,2,,
967,60967,Curtner & Booksin,Westbound,37.283872,-121.904531,0,,1,,
925,60925,Curtner & Briarwood,Eastbound,37.282266,-121.907694,0,,1,,
968,60968,Curtner & Briarwood,Westbound,37.282092,-121.908511,0,,2,,
935,60935,Curtner & Canoas Garden,Eastbound,37.292579,-121.87558,0,,1,,
959,60959,Curtner & Canoas Garden,Westbound,37.292907,-121.875319,0,,1,,
932,60932,Curtner & Celestine,Eastbound,37.291061,-121.884011,0,,1,,
961,60961,Curtner & Celestine,Westbound,37.291144,-121.884292,0,,1,,
965,60965,Curtner & Cherry,Westbound,37.286071,-121.898502,0,,1,,
966,60966,Curtner & Cheryl,Westbound,37.285229,-121.900874,0,,1,,
929,60929,Curtner & Cottle,Eastbound,37.28757,-121.893828,0,,1,,
964,60964,Curtner & Cottle,Westbound,37.287622,-121.894127,0,,1,,
971,60971,Curtner & Custer,Westbound,37.276525,-121.920831,0,,1,,
923,60923,Curtner & Dumbarton,Eastbound,37.278064,-121.916397,0,,1,,
921,60921,Curtner & Leigh,Eastbound,37.275705,-121.922888,0,,1,,
972,60972,Curtner & Leigh,Westbound,37.275853,-121.922956,0,,1,,
931,60931,Curtner & Lincoln,Eastbound,37.289923,-121.887204,0,,1,,
962,60962,Curtner & Lincoln,Westbound,37.289447,-121.889052,0,,1,,
938,60938,Curtner & Little Orchard,Eastbound,37.300145,-121.86616,0,,1,,
956,60956,Curtner & Little Orchard,Westbound,37.299672,-121.867348,0,,1,,
924,60924,Curtner & Meridian,Eastbound,37.280429,-121.911899,0,,1,,
969,60969,Curtner & Meridian,Westbound,37.280671,-121.911769,0,,1,,
920,60920,Curtner & New Jersey,Eastbound,37.27426,-121.926877,0,,1,,
963,60963,Curtner & Newport,Westbound,37.288875,-121.890617,0,,1,,
922,60922,Curtner & Parquet,Eastbound,37.276685,-121.919956,0,,1,,
927,60927,Curtner & Plummer,Eastbound,37.285208,-121.900464,0,,1,,
930,60930,Curtner & Richland,Eastbound,37.288776,-121.890436,0,,1,,
970,60970,Curtner & Schooldale,Westbound,37.278181,-121.916568,0,,1,,
928,60928,Curtner & Shibley,Eastbound,37.286429,-121.897018,0,,1,,
973,60973,Curtner & St Lawrence,Westbound,37.274488,-121.92677,0,,1,,
939,60939,Curtner & The Plant Shopping Ctr,Eastbound,37.301374,-121.864319,0,,1,,
955,60955,Curtner & The Plant Shopping Ctr,Westbound,37.301455,-121.86473,0,,1,,
919,60919,Curtner & Union,Eastbound,37.272475,-121.932421,0,,1,,
4742,64742,Curtner Station,Northbound,37.293955,-121.872703,0,PS_CURT,1,,
4779,64779,Curtner Station,Southbound,37.293044,-121.872343,0,PS_CURT,1,,
PS_CULR,,Curtner Station,,37.292084,-121.87256,1,,1,,
PS_CURT,,Curtner Station,,37.293389,-121.8725,1,,1,,
958,60958,Curtner Station (Bay 3),,37.291867,-121.872498,0,PS_CULR,1,3,
936,60936,Curtner Station (Bay 4),,37.292075,-121.872581,0,PS_CULR,1,4,
2245,62245,De Anza & Bluehill,Northbound,37.304767,-122.032086,0,,1,,
2300,62300,De Anza & Bollinger,Southbound,37.31079,-122.032422,0,,1,,
844,60844,De Anza & Bollinger,Northbound,37.312763,-122.032055,0,,1,,
2244,62244,De Anza & Chantel,Northbound,37.298547,-122.03208,0,,1,,
2246,62246,De Anza & Clarendon,Northbound,37.308029,-122.032084,0,,1,,
2301,62301,De Anza & Fallen Leaf,Southbound,37.307793,-122.032418,0,,1,,
2399,62399,De Anza & Homestead,Southbound,37.33704,-122.032497,0,,1,,
2302,62302,De Anza & Kentwood,Southbound,37.304199,-122.032405,0,,1,,
2315,62315,De Anza & Lazaneo,Northbound,37.327093,-122.032108,0,,2,,
2401,62401,De Anza & Lazaneo,Southbound,37.326284,-122.032481,0,,1,,
2316,62316,De Anza & Mariani,Northbound,37.330805,-122.032042,0,,1,,
2400,62400,De Anza & Mariani,Southbound,37.32967,-122.032529,0,,1,,
2299,62299,De Anza & McClellan,Southbound,37.315046,-122.032476,0,,1,,
2312,62312,De Anza & Pacifica,Northbound,37.316639,-122.0321,0,,1,,
2148,62148,De Anza & Prospect,Northbound,37.29451,-122.032108,0,,1,,
4658,64658,De Anza & Rodrigues,Northbound,37.319072,-122.032129,0,,0,,
5914,65914,De Anza & Rodrigues,Southbound,37.318963,-122.032519,0,,0,,
2149,62149,De Anza & Sharon,Northbound,37.296723,-122.03209,0,,1,,
2228,62228,De Anza & Sharon,Southbound,37.297684,-122.032411,0,,1,,
2314,62314,De Anza & Stevens Creek,Northbound,37.323955,-122.032054,0,,1,,
2313,62313,De Anza & Sunrise,Northbound,37.320069,-122.032113,0,,1,,
5637,65637,De Anza College,Eastbound,37.322489,-122.044494,0,,1,,
1917,61917,De Guigne & Stewart,Southbound,37.383648,-122.007263,0,,1,,
5639,65639,De Guigne & Stewart,Northbound,37.383219,-122.007126,0,,1,,
4435,64435,Deer Creek & Arastradero,Southbound,37.393844,-122.148695,0,,1,,
4450,64450,Deer Creek & Arastradero,Northbound,37.394077,-122.148664,0,,1,,
4451,64451,Deer Creek & Mid Arastradero,Northbound,37.395275,-122.149543,0,,1,,
4434,64434,Deer Creek & Mid Deer Creek,Southbound,37.395451,-122.149991,0,,1,,
5736,65736,Delta & Christian,Eastbound,37.306744,-121.771814,0,,1,,
5734,65734,Delta & Middle Park,Eastbound,37.306091,-121.776472,0,,1,,
5735,65735,Delta & Oldfield,Westbound,37.306735,-121.773107,0,,1,,
3544,63544,Dempsey & Park Victoria,Eastbound,37.434787,-121.884874,0,,1,,
5374,65374,Diridon Station,Northbound,37.328947,-121.903511,0,PS_DIRD,1,,
5381,65381,Diridon Station,Southbound,37.328296,-121.903588,0,PS_DIRD,1,,
PS_DIRD,,Diridon Station,,37.328711,-121.903501,1,,1,,
2450,62450,Dixon & Arizona,Westbound,37.458086,-121.910006,0,,1,,
5723,65723,Dry Creek & Cottle,Eastbound,37.292654,-121.898015,0,,1,,
2374,62374,Duane & De Guigne,Westbound,37.388512,-122.004186,0,,1,,
2341,62341,Duane & Fair Oaks,Eastbound,37.388619,-122.014642,0,,1,,
2372,62372,Duane & Lawrence,Westbound,37.386953,-121.996761,0,,0,,
2342,62342,Duane & San Juan,Eastbound,37.388142,-122.011602,0,,1,,
2377,62377,Duane & San Juan,Westbound,37.388296,-122.011922,0,,1,,
2343,62343,Duane & San Luisito,Eastbound,37.388203,-122.008984,0,,1,,
2376,62376,Duane & San Luisito,Westbound,37.388359,-122.00931,0,,1,,
2345,62345,Duane & San Rafael,Eastbound,37.38835,-122.003059,0,,1,,
2346,62346,Duane & San Simeon,Eastbound,37.388415,-122.000544,0,,1,,
2373,62373,Duane & San Simeon,Westbound,37.388582,-122.000637,0,,0,,
2344,62344,Duane & Santa Paula,Eastbound,37.388277,-122.006243,0,,1,,
2375,62375,Duane & Santa Paula,Westbound,37.388446,-122.006012,0,,0,,
167,60167,Dunne & Monterey,Eastbound,37.125312,-121.649629,0,,0,,
5030,65030,East Charleston & Carlson,Southbound,37.417838,-122.114239,0,,2,,
5031,65031,East Charleston & Carlson,Northbound,37.417431,-122.114676,0,,2,,
PS_ERTC,,Eastridge Transit Center,,37.327411,-121.810911,1,,1,,
5811,65811,Eastridge Transit Center (Bay 1),,37.327845,-121.811033,0,PS_ERTC,1,1,
5806,65806,Eastridge Transit Center (Bay 10),,37.327113,-121.810588,0,PS_ERTC,1,10,
5805,65805,Eastridge Transit Center (Bay 11),,37.327649,-121.811316,0,PS_ERTC,1,12,
5803,65803,Eastridge Transit Center (Bay 13),,37.327348,-121.811002,0,PS_ERTC,1,13,
5802,65802,Eastridge Transit Center (Bay 14),,37.327221,-121.810892,0,PS_ERTC,1,14,
5812,65812,Eastridge Transit Center (Bay 5),,37.327199,-121.810455,0,PS_ERTC,1,5,
5810,65810,Eastridge Transit Center (Bay 6),,37.327736,-121.811137,0,PS_ERTC,1,6,
5809,65809,Eastridge Transit Center (Bay 7),,37.327552,-121.810977,0,PS_ERTC,1,7,
5807,65807,Eastridge Transit Center (Bay 9),,37.327282,-121.810731,0,PS_ERTC,1,9,
377,60377,El Camino & Alpine,Eastbound,37.352233,-121.980794,0,,1,,
473,60473,El Camino & Alpine,Westbound,37.352518,-121.980357,0,,2,,
360,60360,El Camino & Americana,Eastbound,37.376264,-122.062896,0,,1,,
343,60343,El Camino & Arastradero,Eastbound,37.409658,-122.122914,0,,1,,
339,60339,El Camino & Barron,Eastbound,37.417756,-122.132169,0,,1,,
358,60358,El Camino & Bay,Eastbound,37.380872,-122.074397,0,,2,,
393,60393,El Camino & Bellomy,Eastbound,37.349268,-121.932975,0,,1,,
394,60394,El Camino & Bellomy,Southbound,37.347194,-121.933075,0,,1,,
489,60489,El Camino & Bernardo,Westbound,37.374224,-122.056832,0,,1,,
356,60356,El Camino & Bonita,Eastbound,37.383657,-122.080003,0,,1,,
379,60379,El Camino & Bowe,Eastbound,37.352231,-121.973171,0,,1,,
471,60471,El Camino & Bowe,Westbound,37.352525,-121.974196,0,,2,,
472,60472,El Camino & Bowers,Westbound,37.35252,-121.976618,0,,2,,
493,60493,El Camino & Bush,Westbound,37.384454,-122.080967,0,,2,,
376,60376,El Camino & Calabazas,Eastbound,37.352233,-121.98314,0,,1,,
474,60474,El Camino & Calabazas,Westbound,37.352531,-121.98475,0,,2,,
492,60492,El Camino & Calderon,Westbound,37.382635,-122.077283,0,,1,,
335,60335,El Camino & California,Eastbound,37.424787,-122.145651,0,,1,,
512,60512,El Camino & California,Westbound,37.425354,-122.146107,0,,1,,
459,60459,El Camino & Campbell,Westbound,37.350102,-121.933786,0,,1,,
355,60355,El Camino & Castro,Eastbound,37.385072,-122.082921,0,,1,,
494,60494,El Camino & Castro,Westbound,37.386201,-122.08449,0,,0,,
502,60502,El Camino & Cesano,Westbound,37.404607,-122.117917,0,,1,,
367,60367,El Camino & Cezanne,Eastbound,37.364503,-122.028529,0,,2,,
483,60483,El Camino & Cezanne,Westbound,37.36483,-122.02844,0,,1,,
504,60504,El Camino & Charleston,Westbound,37.411161,-122.123725,0,,1,,
332,60332,El Camino & Churchill,Eastbound,37.432227,-122.154564,0,,1,,
515,60515,El Camino & Churchill,Westbound,37.432924,-122.154896,0,,1,,
351,60351,El Camino & Clark,Eastbound,37.393622,-122.097488,0,,1,,
508,60508,El Camino & Curtner,Westbound,37.417866,-122.131751,0,,1,,
344,60344,El Camino & Dinahs Ct,Eastbound,37.406367,-122.120247,0,,1,,
503,60503,El Camino & Dinahs Ct,Westbound,37.407506,-122.120774,0,,1,,
349,60349,El Camino & Distel,Eastbound,37.396789,-122.104626,0,,1,,
352,60352,El Camino & El Monte,Eastbound,37.39151,-122.09514,0,,1,,
517,60517,El Camino & Embarcadero,Northbound,37.438063,-122.160702,0,,1,,
497,60497,El Camino & Escuela,Westbound,37.393443,-122.096662,0,,1,,
482,60482,El Camino & Fair Oaks,Westbound,37.362521,-122.025659,0,,1,,
374,60374,El Camino & Flora Vista,Eastbound,37.35222,-121.992533,0,,1,,
476,60476,El Camino & Flora Vista,Westbound,37.352502,-121.993818,0,,2,,
330,60330,El Camino & Galvez,Southbound,37.436861,-122.159821,0,,1,,
362,60362,El Camino & Grape,Eastbound,37.3726,-122.052342,0,,2,,
488,60488,El Camino & Grape,Westbound,37.373129,-122.053156,0,,2,,
373,60373,El Camino & Halford,Eastbound,37.352122,-121.998574,0,,1,,
337,60337,El Camino & Hansen,Eastbound,37.42057,-122.137603,0,,1,,
372,60372,El Camino & Henderson,Eastbound,37.352068,-122.004541,0,,1,,
364,60364,El Camino & Hollenbeck,Eastbound,37.370142,-122.04168,0,,1,,
384,60384,El Camino & Jefferson,Eastbound,37.352268,-121.953358,0,,1,,
348,60348,El Camino & Jordan,Eastbound,37.398205,-122.10783,0,,1,,
378,60378,El Camino & Kiely,Eastbound,37.352199,-121.976388,0,,1,,
361,60361,El Camino & Knickerbocker,Eastbound,37.37416,-122.057514,0,,1,,
20,60020,El Camino & Lafayette,Eastbound,37.355057,-121.945135,0,,1,,
477,60477,El Camino & Lawrence,Westbound,37.352476,-121.998162,0,,2,,
467,60467,El Camino & Lincoln,Westbound,37.352519,-121.955543,0,,2,,
345,60345,El Camino & Los Altos,Eastbound,37.404255,-122.117976,0,,1,,
381,60381,El Camino & Los Padres,Eastbound,37.352233,-121.964535,0,,1,,
469,60469,El Camino & Los Padres,Westbound,37.352516,-121.965358,0,,2,,
340,60340,El Camino & Los Robles,Eastbound,37.416091,-122.128994,0,,1,,
507,60507,El Camino & Los Robles,Westbound,37.416104,-122.128443,0,,1,,
2744,62744,El Camino & Main,Eastbound,37.354024,-121.947888,0,,1,,
509,60509,El Camino & Margarita,Westbound,37.418968,-122.133891,0,,1,,
369,60369,El Camino & Maria,Eastbound,37.355395,-122.017514,0,,2,,
481,60481,El Camino & Maria,Westbound,37.356206,-122.018028,0,,1,,
496,60496,El Camino & Mariposa,Westbound,37.390462,-122.09306,0,,1,,
363,60363,El Camino & Mary,Eastbound,37.371511,-122.047548,0,,2,,
487,60487,El Camino & Mary,Westbound,37.372091,-122.048953,0,,1,,
338,60338,El Camino & Matadero,Eastbound,37.418909,-122.134361,0,,1,,
365,60365,El Camino & Mathilda,Eastbound,37.368775,-122.036118,0,,1,,
485,60485,El Camino & Mathilda,Westbound,37.369421,-122.037647,0,,1,,
342,60342,El Camino & Maybell,Eastbound,37.412051,-122.124844,0,,1,,
505,60505,El Camino & Maybell,Westbound,37.412481,-122.124791,0,,1,,
354,60354,El Camino & Miramonte,Eastbound,37.387325,-122.087404,0,,1,,
2743,62743,El Camino & Monroe,Eastbound,37.353233,-121.950107,0,,1,,
466,60466,El Camino & Monroe,Westbound,37.353139,-121.951246,0,,2,,
491,60491,El Camino & Mountain View-Alviso,Westbound,37.380772,-122.073535,0,,0,,
499,60499,El Camino & Ortega,Westbound,37.398091,-122.106853,0,,1,,
334,60334,El Camino & Oxford,Eastbound,37.426745,-122.148299,0,,1,,
336,60336,El Camino & Page Mill,Eastbound,37.422583,-122.141476,0,,1,,
511,60511,El Camino & Page Mill,Westbound,37.423431,-122.142367,0,,1,,
329,60329,El Camino & Palm,Southbound,37.439113,-122.162394,0,,1,,
514,60514,El Camino & Park,Westbound,37.430258,-122.151809,0,,1,,
486,60486,El Camino & Pastoria,Westbound,37.370365,-122.04138,0,,1,,
353,60353,El Camino & Pettis,Eastbound,37.389463,-122.091737,0,,1,,
357,60357,El Camino & Phyllis,Eastbound,37.38223,-122.077116,0,,1,,
375,60375,El Camino & Pomeroy,Eastbound,37.352234,-121.986237,0,,1,,
475,60475,El Camino & Pomeroy,Westbound,37.352565,-121.987156,0,,2,,
371,60371,El Camino & Poplar,Eastbound,37.352065,-122.007422,0,,2,,
479,60479,El Camino & Poplar,Westbound,37.35234,-122.007858,0,,2,,
510,60510,El Camino & Portage,Westbound,37.421166,-122.138122,0,,1,,
368,60368,El Camino & Remington,Eastbound,37.361014,-122.024322,0,,1,,
350,60350,El Camino & Rengstorff,Eastbound,37.395437,-122.101555,0,,1,,
498,60498,El Camino & Rengstorff,Westbound,37.396301,-122.10276,0,,1,,
331,60331,El Camino & Sam McDonald,Eastbound,37.434625,-122.157257,0,,1,,
516,60516,El Camino & Sam McDonald,Westbound,37.434693,-122.156866,0,,1,,
346,60346,El Camino & San Antonio,Eastbound,37.400918,-122.113278,0,,1,,
501,60501,El Camino & San Antonio,Westbound,37.401909,-122.114499,0,,1,,
380,60380,El Camino & San Tomas,Eastbound,37.352251,-121.967374,0,,1,,
470,60470,El Camino & San Tomas,Westbound,37.352516,-121.96948,0,,1,,
382,60382,El Camino & Scott,Eastbound,37.352226,-121.960979,0,,1,,
468,60468,El Camino & Scott,Westbound,37.352513,-121.960508,0,,2,,
333,60333,El Camino & Serra,Eastbound,37.42959,-122.151525,0,,1,,
495,60495,El Camino & Shoreline,Westbound,37.388347,-122.088812,0,,1,,
347,60347,El Camino & Showers,Eastbound,37.399331,-122.11032,0,,1,,
500,60500,El Camino & Showers,Westbound,37.399736,-122.110435,0,,1,,
513,60513,El Camino & Stanford,Westbound,37.428061,-122.149322,0,,2,,
484,60484,El Camino & Sunnyvale,Westbound,37.36708,-122.031164,0,,1,,
366,60366,El Camino & Sunnyvale-Saratoga,Eastbound,37.366802,-122.03131,0,,1,,
478,60478,El Camino & Sycamore,Westbound,37.352374,-122.003152,0,,2,,
490,60490,El Camino & Sylvan,Westbound,37.376333,-122.062275,0,,1,,
395,60395,El Camino & The Alameda,Eastbound,37.344851,-121.933385,0,,1,,
458,60458,El Camino & The Alameda,Northbound,37.347557,-121.93246,0,,1,,
341,60341,El Camino & Vista,Eastbound,37.41412,-122.126531,0,,1,,
2729,62729,El Camino & Washington,Westbound,37.354613,-121.947111,0,,2,,
518,60518,El Camino & Wells,Northbound,37.439958,-122.162865,0,,1,,
370,60370,El Camino & Wolfe,Eastbound,37.352608,-122.013399,0,,1,,
480,60480,El Camino & Wolfe,Westbound,37.353774,-122.014977,0,,1,,
359,60359,El Camino & Yuba,Eastbound,37.379597,-122.071539,0,,1,,
327,60327,El Camino and Stanford Shopping Center,Southbound,37.444098,-122.168376,0,,1,,
5411,65411,El Camino Hospital,Southbound,37.369047,-122.078032,0,,1,,
535,60535,El Monte & Bay Tree,Southbound,37.365205,-122.116004,0,,1,,
2140,62140,El Monte & Clark,Southbound,37.381521,-122.10058,0,,1,,
2131,62131,El Monte & Covington,Northbound,37.372286,-122.10906,0,,1,,
2142,62142,El Monte & De Anza,Southbound,37.3751,-122.106816,0,,1,,
2143,62143,El Monte & Giffin,Southbound,37.371789,-122.109755,0,,1,,
2133,62133,El Monte & Hawthorne,Northbound,37.377981,-122.10382,0,,2,,
2141,62141,El Monte & Hawthorne,Southbound,37.377523,-122.104456,0,,1,,
2139,62139,El Monte & Jay,Southbound,37.385842,-122.096563,0,,1,,
2135,62135,El Monte & Lloyd,Northbound,37.387228,-122.095912,0,,1,,
2138,62138,El Monte & Marich,Southbound,37.390921,-122.095955,0,,0,,
2134,62134,El Monte & Mayer,Northbound,37.382267,-122.099703,0,,2,,
2136,62136,El Monte & Pilgrim,Northbound,37.389175,-122.095894,0,,1,,
2132,62132,El Monte & San Luis,Northbound,37.375104,-122.106634,0,,2,,
540,60540,El Monte & Stonebrook,Eastbound,37.359558,-122.122177,0,,1,,
542,60542,El Monte & Summerhill,Northbound,37.365833,-122.115142,0,,1,,
534,60534,El Monte & University,Southbound,37.369042,-122.112339,0,,1,,
543,60543,El Monte & University,Northbound,37.368633,-122.112459,0,,2,,
536,60536,El Monte & Voorhees,Southbound,37.363048,-122.118218,0,,1,,
541,60541,El Monte & Voorhees,Northbound,37.36329,-122.117577,0,,1,,
5708,65708,Elm & Half,Northbound,37.152956,-121.63571,0,,2,,
5797,65797,Endicott & Cottle,Eastbound,37.254561,-121.801757,0,,1,,
2444,62444,Escuela & Jacklin,Northbound,37.447007,-121.900116,0,,1,,
2445,62445,Escuela & Milpitas High School,Northbound,37.451629,-121.900049,0,,1,,
2463,62463,Escuela & Milpitas High School,Southbound,37.451374,-121.900346,0,,1,,
865,60865,Evelyn & Bayview,Eastbound,37.37618,-122.025721,0,,1,,
862,60862,Evelyn & Deodar,Westbound,37.373959,-122.022607,0,,1,,
1295,61295,Evelyn & Fair Oaks,Eastbound,37.373157,-122.020487,0,,1,,
1337,61337,Evelyn & Fair Oaks,Westbound,37.373317,-122.020454,0,,1,,
2191,62191,Evelyn & Frances,Westbound,37.378179,-122.031132,0,,1,,
5472,65472,Evelyn & Frances,Eastbound,37.378029,-122.031186,0,,1,,
5724,65724,Evelyn & Holly Terrace,Eastbound,37.372453,-122.01778,0,,1,,
5725,65725,Evelyn & Holly Terrace,Westbound,37.372697,-122.017912,0,,1,,
863,60863,Evelyn & Marshall,Westbound,37.375894,-122.024934,0,,1,,
1296,61296,Evelyn & Wolfe,Eastbound,37.37107,-122.016007,0,,1,,
1336,61336,Evelyn & Wolfe,Westbound,37.370902,-122.015128,0,,1,,
1251,61251,Evergreen Valley College,Southbound,37.299843,-121.760734,0,,1,,
4235,64235,Fabian & Charleston,Northbound,37.423412,-122.104092,0,,1,,
4236,64236,Fabian & Maxar,Northbound,37.425766,-122.10412,0,,1,,
4309,64309,Fabian & Maxar,Southbound,37.423735,-122.104289,0,,1,,
4308,64308,Fabian & Meadow,Southbound,37.425891,-122.104312,0,,1,,
1032,61032,Fair Oaks & Arques,Northbound,37.381968,-122.018214,0,,2,,
860,60860,Fair Oaks & Arques,Southbound,37.380921,-122.018763,0,,2,,
866,60866,Fair Oaks & Bryan,Southbound,37.372507,-122.02154,0,,2,,
1035,61035,Fair Oaks & Caliente,Northbound,37.391544,-122.014056,0,,1,,
1031,61031,Fair Oaks & California,Northbound,37.37994,-122.018886,0,,1,,
861,60861,Fair Oaks & California,Southbound,37.379948,-122.019094,0,,2,,
858,60858,Fair Oaks & Cypress,Southbound,37.387849,-122.015495,0,,1,,
1034,61034,Fair Oaks & Duane,Northbound,37.389207,-122.014833,0,,2,,
1029,61029,Fair Oaks & Evelyn,Northbound,37.372881,-122.021191,0,,1,,
1033,61033,Fair Oaks & Maude,Northbound,37.384968,-122.017213,0,,1,,
859,60859,Fair Oaks & Maude,Southbound,37.384858,-122.017465,0,,1,,
1027,61027,Fair Oaks & Old San Francisco,Northbound,37.36771,-122.022891,0,,1,,
1028,61028,Fair Oaks & Olive,Northbound,37.369754,-122.022215,0,,2,,
867,60867,Fair Oaks & Olive,Southbound,37.369382,-122.022551,0,,2,,
857,60857,Fair Oaks & San Conrado,Southbound,37.391653,-122.014266,0,,1,,
1037,61037,Fair Oaks & Tasman,Northbound,37.403477,-122.009991,0,,1,,
855,60855,Fair Oaks & Tasman,Southbound,37.402497,-122.010676,0,,1,,
1036,61036,Fair Oaks & Weddell,Northbound,37.398809,-122.011592,0,,1,,
856,60856,Fair Oaks & Weddell,Southbound,37.399069,-122.011789,0,,1,,
4794,64794,Fair Oaks Station,Eastbound,37.402578,-122.008638,0,PS_FAIR,1,,
4813,64813,Fair Oaks Station,Westbound,37.402777,-122.009551,0,PS_FAIR,1,,
PS_FAIR,,Fair Oaks Station,,37.402578,-122.00864,1,,1,,
3516,63516,Flickinger & Berryessa,Northbound,37.380438,-121.86791,0,,2,,
3517,63517,Flickinger & Hikido,Northbound,37.383015,-121.87051,0,,1,,
3560,63560,Flickinger & Hikido,Southbound,37.382411,-121.870205,0,,1,,
3558,63558,Flickinger & Lowney,Southbound,37.387192,-121.875289,0,,1,,
3559,63559,Flickinger & Sierra,Southbound,37.385044,-121.872993,0,,1,,
3519,63519,Flickinger & Villagetree,Northbound,37.390055,-121.877991,0,,1,,
3557,63557,Flickinger & Villagetree,Southbound,37.390238,-121.878538,0,,1,,
3518,63518,Flickinger & Wizard,Northbound,37.386317,-121.874016,0,,1,,
558,60558,Foothill & Alpine,Southbound,37.327931,-122.069309,0,,1,,
557,60557,Foothill & Cristo Rey,Southbound,37.331101,-122.069266,0,,1,,
668,60668,Foothill & Cupertino,Northbound,37.323459,-122.0685,0,,1,,
671,60671,Foothill & Homestead,Northbound,37.337932,-122.068455,0,,1,,
670,60670,Foothill & Starling,Northbound,37.331198,-122.068963,0,,1,,
669,60669,Foothill & Vista Knoll,Northbound,37.329469,-122.069058,0,,1,,
5059,65059,Foothill College,Northbound,37.362394,-122.126703,0,,1,,
538,60538,Foothill College Loop at Planetarium,Southbound,37.361409,-122.130938,0,,1,,
5634,65634,Foothill College Loop at Transit Center,Eastbound,37.359632,-122.126915,0,,1,,
591,60591,Forest & Di Salvo,Eastbound,37.326967,-121.936795,0,,1,,
590,60590,Forest & Monroe,Eastbound,37.32694,-121.943529,0,,1,,
638,60638,Forest & Monroe,Westbound,37.327065,-121.943641,0,,1,,
637,60637,Forest & O'Connor Hospital,Westbound,37.327141,-121.938029,0,,1,,
1706,61706,Foxworthy & Old Almaden,Eastbound,37.278212,-121.879015,0,,1,,
1707,61707,Foxworthy & Rubino,Eastbound,37.277957,-121.87406,0,,1,,
1723,61723,Foxworthy & Rubino,Westbound,37.278047,-121.874854,0,,2,,
1338,61338,Frances & Olson,Southbound,37.377337,-122.031172,0,,0,,
5583,65583,Francis & McKee,Northbound,37.374389,-121.837961,0,,1,,
220,60220,Freeway Vista & Burnett,Northbound,37.161914,-121.663588,0,,2,,
1499,61499,Fremont & Cordilleras,Westbound,37.352259,-122.039076,0,,1,,
1442,61442,Fremont & Dallas,Eastbound,37.352068,-122.072776,0,,2,,
1507,61507,Fremont & Kathy,Westbound,37.352277,-122.072688,0,,2,,
2322,62322,Fremont & Sydney,Westbound,37.352243,-122.035173,0,,1,,
1506,61506,Fremont & Truman,Westbound,37.352218,-122.069248,0,,2,,
732,60732,Fruitdale & Bascom,Eastbound,37.310601,-121.930965,0,,1,,
735,60735,Fruitdale & College,Eastbound,37.310617,-121.919047,0,,1,,
812,60812,Fruitdale & Goodwin,Westbound,37.310784,-121.920278,0,,1,,
734,60734,Fruitdale & Leigh,Eastbound,37.31061,-121.923593,0,,1,,
813,60813,Fruitdale & Leigh,Westbound,37.310777,-121.923521,0,,1,,
733,60733,Fruitdale & Sherman Oaks,Eastbound,37.310612,-121.92619,0,,1,,
814,60814,Fruitdale & Sherman Oaks,Westbound,37.310779,-121.927361,0,,1,,
736,60736,Fruitdale & Southwest,Eastbound,37.310559,-121.916054,0,,1,,
811,60811,Fruitdale & Southwest,Westbound,37.310795,-121.916016,0,,1,,
5376,65376,Fruitdale Station,Northbound,37.310482,-121.918017,0,PS_FRTD,1,,
5383,65383,Fruitdale Station,Southbound,37.310122,-121.918483,0,PS_FRTD,1,,
PS_FRTD,,Fruitdale Station,,37.310482,-121.91802,1,,1,,
1044,61044,Fruitvale & Allendale,Northbound,37.267662,-122.01365,0,,1,,
1207,61207,Fruitvale & Allendale,Southbound,37.267771,-122.013967,0,,1,,
1206,61206,Fruitvale & Saratoga,Southbound,37.270607,-122.014154,0,,1,,
2012,62012,Garcia & Amphitheater,Northbound,37.424106,-122.090148,0,,2,,
2014,62014,Garcia & Marine,Westbound,37.427835,-122.097678,0,,2,,
2025,62025,Garcia & Marine,Eastbound,37.427761,-122.097374,0,,1,,
2013,62013,Garcia & Salado,Northbound,37.425343,-122.093128,0,,1,,
2026,62026,Garcia & Salado,Southbound,37.425119,-122.092943,0,,2,,
3344,63344,Gavilan College,Eastbound,36.974922,-121.570634,0,,1,,
PS_GILR,,Gilroy Transit Center,,37.003703,-121.566644,1,,1,,
4644,64644,Gilroy Transit Center (Bay 1),,37.003585,-121.566655,0,PS_GILR,1,1,
296,60296,Gilroy Transit Center (Bay 2),,37.003743,-121.566721,0,PS_GILR,1,2,
233,60233,Gilroy Transit Center (Bay 3),,37.003893,-121.566793,0,PS_GILR,1,3,
256,60256,Gilroy Transit Center (Bay 4),,37.003593,-121.566464,0,PS_GILR,0,4,
3352,63352,Gilroy Transit Center (Bay 6),,37.003901,-121.566615,0,PS_GILR,1,6,
4752,64752,Gish Station,Northbound,37.362544,-121.91016,0,PS_GISH,1,,
4769,64769,Gish Station,Southbound,37.360938,-121.909099,0,PS_GISH,1,,
PS_GISH,,Gish Station,,37.361732,-121.909638,1,,0,,
1945,61945,Gold & Gold St Connector,Northbound,37.419536,-121.974778,0,,0,,
1950,61950,Gold & Gold St Connector,Southbound,37.419592,-121.975221,0,,0,,
